,11,11%,10,10%,9,9%,8,8%,7,7%,6,6%,18,18%,17,17%,16,16%,15,15%,14,14%,13,13%,12,12%,,
16156,0.1863,0.186302049,0.0884,0.088400442,0.0161,0.016099984,0.3007,0.300699399,0.0002,0.0002,0.0706,0.070599435,0.01,0.01000012,0.0012,0.001199998,0.0086,0.008599957,0.0279,0.027900112,0.0088,0.008800114,0.2236,0.223601118,0.0003,0.0003,,
16157,0.1874,0.187402061,0.0945,0.094500473,0.0196,0.01959998,0.3013,0.301299397,0.0003,0.000299999,0.0795,0.079499364,0.0096,0.009600115,0.0014,0.001399997,0.0092,0.009199954,0.0289,0.028900116,0.0074,0.007400096,0.2302,0.230201151,0.0006,0.0006,,
16158,0.185,0.185002035,0.0985,0.098500493,0.0224,0.022399978,0.296,0.295999408,0.0003,0.000299999,0.0869,0.086899305,0.0088,0.008800106,0.0016,0.001599997,0.0095,0.009499953,0.0287,0.028700115,0.006,0.006000078,0.2322,0.232201161,0.0007,0.0007,,
16159,0.1791,0.17910197,0.0998,0.099800499,0.0245,0.024499976,0.286,0.285999428,0.0002,0.0002,0.0921,0.092099263,0.0075,0.00750009,0.0018,0.001799996,0.0095,0.009499953,0.0274,0.02740011,0.0039,0.003900051,0.229,0.229001145,0.0008,0.0008,,
16160,0.1708,0.170801879,0.0991,0.099100496,0.027,0.026999973,0.2737,0.273699453,0.0002,0.0002,0.0952,0.095199238,0.0063,0.006300076,0.002,0.001999996,0.0092,0.009199954,0.0256,0.025600102,0.0029,0.002900038,0.2226,0.222601113,0.001,0.001,,
16161,0.1619,0.161901781,0.097,0.097000485,0.0291,0.029099971,0.2608,0.260799478,0.0002,0.0002,0.0974,0.097399221,0.0045,0.004500054,0.0022,0.002199996,0.0087,0.008699957,0.0229,0.022900092,0.0017,0.001700022,0.2147,0.214701074,0.001,0.001,,
16162,0.1502,0.150201652,0.0921,0.092100461,0.0301,0.03009997,0.2454,0.245399509,0.0001,1.00E-04,0.0975,0.09749922,0.003,0.003000036,0.0022,0.002199996,0.0079,0.007899961,0.02,0.02000008,0.0009,0.000900012,0.2044,0.204401022,0.001,0.001,,
16163,0.1392,0.139201531,0.0876,0.087600438,0.031,0.030999969,0.2319,0.231899536,0,0,0.0975,0.09749922,0.002,0.002000024,0.0024,0.002399995,0.0072,0.007199964,0.0172,0.017200069,0.0004,0.000400005,0.1946,0.194600973,0.0011,0.0011,,
16164,0.1257,0.125701383,0.0814,0.081400407,0.0313,0.031299969,0.2164,0.216399567,0,0,0.0953,0.095299238,0.0011,0.001100013,0.0023,0.002299995,0.0063,0.006299969,0.0144,0.014400058,0,0,0.1812,0.181200906,0.0011,0.0011,,
16165,0.1128,0.112801241,0.0747,0.074700374,0.0311,0.031099969,0.2028,0.202799594,0,0,0.0935,0.093499252,0.0006,0.000600007,0.0023,0.002299995,0.0053,0.005299974,0.0115,0.011500046,0,0,0.1685,0.168500843,0.001,0.001,,
