,x,y,descrip,grid
2,289721.1257872989,5705675.133429384,TR,2309.0
3,289695.88347507094,5705342.250445103,BR,2309.0
4,289541.65097142145,5705521.3156543765,MID,2309.0
0,289387.41846777196,5705700.38086365,BL,2310.0
1,289412.6607799999,5706033.26384793,TL,2310.0
2,289746.36809952685,5706008.016413664,TR,2310.0
3,289721.1257872989,5705675.133429384,BR,2310.0
4,289566.8932836494,5705854.198638657,MID,2310.0
0,289412.6607799999,5706033.26384793,BL,2311.0
1,289437.9030922279,5706366.146832211,TL,2311.0
2,289771.6104117548,5706340.899397945,TR,2311.0
3,289746.36809952685,5706008.016413664,BR,2311.0
4,289592.13559587736,5706187.081622938,MID,2311.0
0,289437.9030922279,5706366.146832211,BL,2312.0
1,289463.14540445583,5706699.0298164915,TL,2312.0
2,289796.85272398277,5706673.782382226,TR,2312.0
3,289771.6104117548,5706340.899397945,BR,2312.0
4,289617.3779081053,5706519.964607218,MID,2312.0
0,289463.14540445583,5706699.0298164915,BL,2313.0
1,289488.3877166838,5707031.912800772,TL,2313.0
2,289822.0950362107,5707006.665366506,TR,2313.0
3,289796.85272398277,5706673.782382226,BR,2313.0
4,289642.6202203333,5706852.847591499,MID,2313.0
0,289488.3877166838,5707031.912800772,BL,2314.0
1,289513.63002891175,5707364.795785053,TL,2314.0
2,289847.3373484387,5707339.548350787,TR,2314.0
3,289822.0950362107,5707006.665366506,BR,2314.0
4,289667.86253256124,5707185.730575779,MID,2314.0
0,289513.63002891175,5707364.795785053,BL,2315.0
1,289538.8723411397,5707697.678769333,TL,2315.0
2,289872.57966066664,5707672.431335067,TR,2315.0
3,289847.3373484387,5707339.548350787,BR,2315.0
4,289693.1048447892,5707518.61356006,MID,2315.0
0,289538.8723411397,5707697.678769333,BL,2316.0
1,289564.11465336767,5708030.561753614,TL,2316.0
2,289897.8219728946,5708005.314319348,TR,2316.0
3,289872.57966066664,5707672.431335067,BR,2316.0
4,289718.34715701715,5707851.496544341,MID,2316.0
0,289564.11465336767,5708030.561753614,BL,2317.0
1,289589.3569655956,5708363.444737894,TL,2317.0
2,289923.06428512256,5708338.197303629,TR,2317.0
3,289897.8219728946,5708005.314319348,BR,2317.0
4,289743.5894692451,5708184.379528621,MID,2317.0
0,289589.3569655956,5708363.444737894,BL,2318.0
1,289614.5992778236,5708696.327722175,TL,2318.0
2,289948.3065973505,5708671.080287909,TR,2318.0
3,289923.06428512256,5708338.197303629,BR,2318.0
4,289768.83178147307,5708517.262512902,MID,2318.0
0,289614.5992778236,5708696.327722175,BL,2319.0
1,289639.84159005154,5709029.210706456,TL,2319.0
2,289973.5489095785,5709003.96327219,TR,2319.0
3,289948.3065973505,5708671.080287909,BR,2319.0
4,289794.074093701,5708850.145497182,MID,2319.0
0,289639.84159005154,5709029.210706456,BL,2320.0
1,289665.0839022795,5709362.093690736,TL,2320.0
2,289998.79122180643,5709336.84625647,TR,2320.0
3,289973.5489095785,5709003.96327219,BR,2320.0
4,289819.316405929,5709183.028481463,MID,2320.0
0,289665.0839022795,5709362.093690736,BL,2321.0
1,289690.32621450746,5709694.976675017,TL,2321.0
2,290024.0335340344,5709669.729240751,TR,2321.0
3,289998.79122180643,5709336.84625647,BR,2321.0
4,289844.55871815694,5709515.911465744,MID,2321.0
0,289690.32621450746,5709694.976675017,BL,2322.0
1,289715.5685267354,5710027.859659297,TL,2322.0
2,290049.27584626235,5710002.6122250315,TR,2322.0
3,290024.0335340344,5709669.729240751,BR,2322.0
4,289869.8010303849,5709848.794450024,MID,2322.0
0,289715.5685267354,5710027.859659297,BL,2323.0
1,289740.81083896337,5710360.742643578,TL,2323.0
2,290074.5181584903,5710335.495209312,TR,2323.0
3,290049.27584626235,5710002.6122250315,BR,2323.0
4,289895.04334261286,5710181.677434305,MID,2323.0
0,289740.81083896337,5710360.742643578,BL,2324.0
1,289766.0531511913,5710693.625627859,TL,2324.0
2,290099.76047071826,5710668.378193593,TR,2324.0
3,290074.5181584903,5710335.495209312,BR,2324.0
4,289920.2856548408,5710514.560418585,MID,2324.0
0,289766.0531511913,5710693.625627859,BL,2325.0
1,289791.2954634193,5711026.508612139,TL,2325.0
2,290125.0027829462,5711001.261177873,TR,2325.0
3,290099.76047071826,5710668.378193593,BR,2325.0
4,289945.5279670688,5710847.443402866,MID,2325.0
0,289791.2954634193,5711026.508612139,BL,2326.0
1,289816.53777564724,5711359.39159642,TL,2326.0
2,290150.2450951742,5711334.144162154,TR,2326.0
3,290125.0027829462,5711001.261177873,BR,2326.0
4,289970.77027929673,5711180.3263871465,MID,2326.0
0,289816.53777564724,5711359.39159642,BL,2327.0
1,289841.7800878752,5711692.2745807,TL,2327.0
2,290175.48740740214,5711667.027146434,TR,2327.0
3,290150.2450951742,5711334.144162154,BR,2327.0
4,289996.0125915247,5711513.209371427,MID,2327.0
0,289841.7800878752,5711692.2745807,BL,2328.0
1,289867.02240010316,5712025.157564981,TL,2328.0
2,290200.7297196301,5711999.910130715,TR,2328.0
3,290175.48740740214,5711667.027146434,BR,2328.0
4,290021.25490375265,5711846.092355708,MID,2328.0
0,289867.02240010316,5712025.157564981,BL,2329.0
1,289892.2647123311,5712358.0405492615,TL,2329.0
2,290225.97203185805,5712332.793114996,TR,2329.0
3,290200.7297196301,5711999.910130715,BR,2329.0
4,290046.4972159806,5712178.975339988,MID,2329.0
0,289892.2647123311,5712358.0405492615,BL,2330.0
1,289917.5070245591,5712690.923533542,TL,2330.0
2,290251.214344086,5712665.676099276,TR,2330.0
3,290225.97203185805,5712332.793114996,BR,2330.0
4,290071.73952820856,5712511.858324269,MID,2330.0
0,289917.5070245591,5712690.923533542,BL,2331.0
1,289942.74933678703,5713023.806517823,TL,2331.0
2,290276.45665631397,5712998.559083557,TR,2331.0
3,290251.214344086,5712665.676099276,BR,2331.0
4,290096.9818404365,5712844.741308549,MID,2331.0
0,289942.74933678703,5713023.806517823,BL,2332.0
1,289967.991649015,5713356.689502103,TL,2332.0
2,290301.6989685419,5713331.442067837,TR,2332.0
3,290276.45665631397,5712998.559083557,BR,2332.0
4,290122.2241526645,5713177.62429283,MID,2332.0
0,289967.991649015,5713356.689502103,BL,2333.0
1,289993.23396124295,5713689.572486384,TL,2333.0
2,290326.9412807699,5713664.325052118,TR,2333.0
3,290301.6989685419,5713331.442067837,BR,2333.0
4,290147.46646489244,5713510.507277111,MID,2333.0
0,289993.23396124295,5713689.572486384,BL,2334.0
1,290018.4762734709,5714022.455470664,TL,2334.0
2,290352.18359299784,5713997.2080363985,TR,2334.0
3,290326.9412807699,5713664.325052118,BR,2334.0
4,290172.7087771204,5713843.390261391,MID,2334.0
0,290018.4762734709,5714022.455470664,BL,2335.0
1,290043.71858569887,5714355.338454945,TL,2335.0
2,290377.4259052258,5714330.091020679,TR,2335.0
3,290352.18359299784,5713997.2080363985,BR,2335.0
4,290197.95108934835,5714176.273245672,MID,2335.0
0,290043.71858569887,5714355.338454945,BL,2336.0
1,290068.9608979268,5714688.221439226,TL,2336.0
2,290402.66821745376,5714662.97400496,TR,2336.0
3,290377.4259052258,5714330.091020679,BR,2336.0
4,290223.1934015763,5714509.156229952,MID,2336.0
0,290068.9608979268,5714688.221439226,BL,2337.0
1,290094.2032101548,5715021.104423506,TL,2337.0
2,290427.9105296817,5714995.85698924,TR,2337.0
3,290402.66821745376,5714662.97400496,BR,2337.0
4,290248.43571380427,5714842.039214233,MID,2337.0
0,290094.2032101548,5715021.104423506,BL,2338.0
1,290119.44552238274,5715353.987407787,TL,2338.0
2,290453.1528419097,5715328.739973521,TR,2338.0
3,290427.9105296817,5714995.85698924,BR,2338.0
4,290273.6780260322,5715174.9221985135,MID,2338.0
0,290119.44552238274,5715353.987407787,BL,2339.0
1,290144.6878346107,5715686.870392067,TL,2339.0
2,290478.39515413763,5715661.622957801,TR,2339.0
3,290453.1528419097,5715328.739973521,BR,2339.0
4,290298.9203382602,5715507.805182794,MID,2339.0
0,290144.6878346107,5715686.870392067,BL,2340.0
1,290169.93014683865,5716019.753376348,TL,2340.0
2,290503.6374663656,5715994.505942082,TR,2340.0
3,290478.39515413763,5715661.622957801,BR,2340.0
4,290324.16265048814,5715840.688167075,MID,2340.0
0,290169.93014683865,5716019.753376348,BL,2341.0
1,290195.1724590666,5716352.6363606285,TL,2341.0
2,290528.87977859355,5716327.388926363,TR,2341.0
3,290503.6374663656,5715994.505942082,BR,2341.0
4,290349.4049627161,5716173.571151355,MID,2341.0
0,290195.1724590666,5716352.6363606285,BL,2342.0
1,290220.41477129457,5716685.519344909,TL,2342.0
2,290554.1220908215,5716660.271910643,TR,2342.0
3,290528.87977859355,5716327.388926363,BR,2342.0
4,290374.64727494406,5716506.454135636,MID,2342.0
0,290220.41477129457,5716685.519344909,BL,2343.0
1,290245.6570835225,5717018.40232919,TL,2343.0
2,290579.36440304946,5716993.154894924,TR,2343.0
3,290554.1220908215,5716660.271910643,BR,2343.0
4,290399.889587172,5716839.337119916,MID,2343.0
0,290245.6570835225,5717018.40232919,BL,2344.0
1,290270.8993957505,5717351.28531347,TL,2344.0
2,290604.6067152774,5717326.037879204,TR,2344.0
3,290579.36440304946,5716993.154894924,BR,2344.0
4,290425.1318994,5717172.220104197,MID,2344.0
0,290270.8993957505,5717351.28531347,BL,2345.0
1,290296.14170797844,5717684.168297751,TL,2345.0
2,290629.8490275054,5717658.920863485,TR,2345.0
3,290604.6067152774,5717326.037879204,BR,2345.0
4,290450.37421162793,5717505.103088478,MID,2345.0
0,290296.14170797844,5717684.168297751,BL,2346.0
1,290321.3840202064,5718017.051282031,TL,2346.0
2,290655.09133973334,5717991.803847766,TR,2346.0
3,290629.8490275054,5717658.920863485,BR,2346.0
4,290475.6165238559,5717837.986072758,MID,2346.0
0,290321.3840202064,5718017.051282031,BL,2347.0
1,290346.62633243436,5718349.934266312,TL,2347.0
2,290680.3336519613,5718324.686832046,TR,2347.0
3,290655.09133973334,5717991.803847766,BR,2347.0
4,290500.85883608385,5718170.869057039,MID,2347.0
0,290346.62633243436,5718349.934266312,BL,2348.0
1,290371.8686446623,5718682.817250593,TL,2348.0
2,290705.57596418925,5718657.569816327,TR,2348.0
3,290680.3336519613,5718324.686832046,BR,2348.0
4,290526.1011483118,5718503.752041319,MID,2348.0
0,290371.8686446623,5718682.817250593,BL,2349.0
1,290397.1109568903,5719015.700234873,TL,2349.0
2,290730.8182764172,5718990.452800607,TR,2349.0
3,290705.57596418925,5718657.569816327,BR,2349.0
4,290551.34346053976,5718836.6350256,MID,2349.0
0,290397.1109568903,5719015.700234873,BL,2350.0
1,290422.35326911823,5719348.583219154,TL,2350.0
2,290756.06058864517,5719323.335784888,TR,2350.0
3,290730.8182764172,5718990.452800607,BR,2350.0
4,290576.5857727677,5719169.518009881,MID,2350.0
0,290422.35326911823,5719348.583219154,BL,2351.0
1,290447.5955813462,5719681.466203434,TL,2351.0
2,290781.3029008731,5719656.2187691685,TR,2351.0
3,290756.06058864517,5719323.335784888,BR,2351.0
4,290601.8280849957,5719502.400994161,MID,2351.0
0,290447.5955813462,5719681.466203434,BL,2352.0
1,290472.83789357415,5720014.349187715,TL,2352.0
2,290806.5452131011,5719989.101753449,TR,2352.0
3,290781.3029008731,5719656.2187691685,BR,2352.0
4,290627.07039722364,5719835.283978442,MID,2352.0
0,289569.67191393115,5703677.8355237,BL,2353.0
1,289594.9142261591,5704010.718507981,TL,2353.0
2,289928.62154568604,5703985.471073717,TR,2353.0
3,289903.3792334581,5703652.588089436,BR,2353.0
4,289749.1467298086,5703831.653298709,MID,2353.0
0,289594.9142261591,5704010.718507981,BL,2354.0
1,289620.15653838706,5704343.6014922615,TL,2354.0
2,289953.863857914,5704318.354057997,TR,2354.0
3,289928.62154568604,5703985.471073717,BR,2354.0
4,289774.38904203655,5704164.536282989,MID,2354.0
0,289620.15653838706,5704343.6014922615,BL,2355.0
1,289645.398850615,5704676.484476542,TL,2355.0
2,289979.10617014195,5704651.237042278,TR,2355.0
3,289953.863857914,5704318.354057997,BR,2355.0
4,289799.6313542645,5704497.41926727,MID,2355.0
0,289645.398850615,5704676.484476542,BL,2356.0
1,289670.641162843,5705009.367460823,TL,2356.0
2,290004.3484823699,5704984.120026559,TR,2356.0
3,289979.10617014195,5704651.237042278,BR,2356.0
4,289824.87366649247,5704830.30225155,MID,2356.0
0,289670.641162843,5705009.367460823,BL,2357.0
1,289695.88347507094,5705342.250445103,TL,2357.0
2,290029.59079459787,5705317.003010839,TR,2357.0
3,290004.3484823699,5704984.120026559,BR,2357.0
4,289850.1159787204,5705163.185235831,MID,2357.0
0,289695.88347507094,5705342.250445103,BL,2358.0
1,289721.1257872989,5705675.133429384,TL,2358.0
2,290054.8331068258,5705649.88599512,TR,2358.0
3,290029.59079459787,5705317.003010839,BR,2358.0
4,289875.3582909484,5705496.068220112,MID,2358.0
0,289721.1257872989,5705675.133429384,BL,2359.0
1,289746.36809952685,5706008.016413664,TL,2359.0
2,290080.0754190538,5705982.7689794,TR,2359.0
3,290054.8331068258,5705649.88599512,BR,2359.0
4,289900.60060317634,5705828.951204392,MID,2359.0
0,289746.36809952685,5706008.016413664,BL,2360.0
1,289771.6104117548,5706340.899397945,TL,2360.0
2,290105.31773128174,5706315.651963681,TR,2360.0
3,290080.0754190538,5705982.7689794,BR,2360.0
4,289925.8429154043,5706161.834188673,MID,2360.0
0,289771.6104117548,5706340.899397945,BL,2361.0
1,289796.85272398277,5706673.782382226,TL,2361.0
2,290130.5600435097,5706648.534947962,TR,2361.0
3,290105.31773128174,5706315.651963681,BR,2361.0
4,289951.08522763225,5706494.717172953,MID,2361.0
0,289796.85272398277,5706673.782382226,BL,2362.0
1,289822.0950362107,5707006.665366506,TL,2362.0
2,290155.80235573766,5706981.417932242,TR,2362.0
3,290130.5600435097,5706648.534947962,BR,2362.0
4,289976.3275398602,5706827.600157234,MID,2362.0
0,289822.0950362107,5707006.665366506,BL,2363.0
1,289847.3373484387,5707339.548350787,TL,2363.0
2,290181.0446679656,5707314.300916523,TR,2363.0
3,290155.80235573766,5706981.417932242,BR,2363.0
4,290001.56985208817,5707160.4831415145,MID,2363.0
0,289847.3373484387,5707339.548350787,BL,2364.0
1,289872.57966066664,5707672.431335067,TL,2364.0
2,290206.2869801936,5707647.183900803,TR,2364.0
3,290181.0446679656,5707314.300916523,BR,2364.0
4,290026.8121643161,5707493.366125795,MID,2364.0
0,289872.57966066664,5707672.431335067,BL,2365.0
1,289897.8219728946,5708005.314319348,TL,2365.0
2,290231.52929242153,5707980.066885084,TR,2365.0
3,290206.2869801936,5707647.183900803,BR,2365.0
4,290052.0544765441,5707826.249110076,MID,2365.0
0,289897.8219728946,5708005.314319348,BL,2366.0
1,289923.06428512256,5708338.197303629,TL,2366.0
2,290256.7716046495,5708312.9498693645,TR,2366.0
3,290231.52929242153,5707980.066885084,BR,2366.0
4,290077.29678877204,5708159.132094356,MID,2366.0
0,289923.06428512256,5708338.197303629,BL,2367.0
1,289948.3065973505,5708671.080287909,TL,2367.0
2,290282.01391687745,5708645.832853645,TR,2367.0
3,290256.7716046495,5708312.9498693645,BR,2367.0
4,290102.539101,5708492.015078637,MID,2367.0
0,289948.3065973505,5708671.080287909,BL,2368.0
1,289973.5489095785,5709003.96327219,TL,2368.0
2,290307.2562291054,5708978.715837926,TR,2368.0
3,290282.01391687745,5708645.832853645,BR,2368.0
4,290127.78141322796,5708824.898062917,MID,2368.0
0,289973.5489095785,5709003.96327219,BL,2369.0
1,289998.79122180643,5709336.84625647,TL,2369.0
2,290332.49854133336,5709311.598822206,TR,2369.0
3,290307.2562291054,5708978.715837926,BR,2369.0
4,290153.0237254559,5709157.781047198,MID,2369.0
0,289998.79122180643,5709336.84625647,BL,2370.0
1,290024.0335340344,5709669.729240751,TL,2370.0
2,290357.7408535613,5709644.481806487,TR,2370.0
3,290332.49854133336,5709311.598822206,BR,2370.0
4,290178.2660376839,5709490.664031479,MID,2370.0
0,290024.0335340344,5709669.729240751,BL,2371.0
1,290049.27584626235,5710002.6122250315,TL,2371.0
2,290382.9831657893,5709977.364790767,TR,2371.0
3,290357.7408535613,5709644.481806487,BR,2371.0
4,290203.50834991183,5709823.547015759,MID,2371.0
0,290049.27584626235,5710002.6122250315,BL,2372.0
1,290074.5181584903,5710335.495209312,TL,2372.0
2,290408.22547801724,5710310.247775048,TR,2372.0
3,290382.9831657893,5709977.364790767,BR,2372.0
4,290228.7506621398,5710156.43000004,MID,2372.0
0,290074.5181584903,5710335.495209312,BL,2373.0
1,290099.76047071826,5710668.378193593,TL,2373.0
2,290433.4677902452,5710643.130759329,TR,2373.0
3,290408.22547801724,5710310.247775048,BR,2373.0
4,290253.99297436775,5710489.31298432,MID,2373.0
0,290099.76047071826,5710668.378193593,BL,2374.0
1,290125.0027829462,5711001.261177873,TL,2374.0
2,290458.71010247315,5710976.013743609,TR,2374.0
3,290433.4677902452,5710643.130759329,BR,2374.0
4,290279.2352865957,5710822.195968601,MID,2374.0
0,290125.0027829462,5711001.261177873,BL,2375.0
1,290150.2450951742,5711334.144162154,TL,2375.0
2,290483.9524147011,5711308.89672789,TR,2375.0
3,290458.71010247315,5710976.013743609,BR,2375.0
4,290304.47759882367,5711155.0789528815,MID,2375.0
0,290150.2450951742,5711334.144162154,BL,2376.0
1,290175.48740740214,5711667.027146434,TL,2376.0
2,290509.19472692907,5711641.77971217,TR,2376.0
3,290483.9524147011,5711308.89672789,BR,2376.0
4,290329.7199110516,5711487.961937162,MID,2376.0
0,290175.48740740214,5711667.027146434,BL,2377.0
1,290200.7297196301,5711999.910130715,TL,2377.0
2,290534.437039157,5711974.662696451,TR,2377.0
3,290509.19472692907,5711641.77971217,BR,2377.0
4,290354.9622232796,5711820.844921443,MID,2377.0
0,290200.7297196301,5711999.910130715,BL,2378.0
1,290225.97203185805,5712332.793114996,TL,2378.0
2,290559.679351385,5712307.545680732,TR,2378.0
3,290534.437039157,5711974.662696451,BR,2378.0
4,290380.20453550754,5712153.727905723,MID,2378.0
0,290225.97203185805,5712332.793114996,BL,2379.0
1,290251.214344086,5712665.676099276,TL,2379.0
2,290584.92166361294,5712640.428665012,TR,2379.0
3,290559.679351385,5712307.545680732,BR,2379.0
4,290405.4468477355,5712486.610890004,MID,2379.0
0,290251.214344086,5712665.676099276,BL,2380.0
1,290276.45665631397,5712998.559083557,TL,2380.0
2,290610.1639758409,5712973.311649293,TR,2380.0
3,290584.92166361294,5712640.428665012,BR,2380.0
4,290430.68915996345,5712819.493874284,MID,2380.0
0,290276.45665631397,5712998.559083557,BL,2381.0
1,290301.6989685419,5713331.442067837,TL,2381.0
2,290635.40628806886,5713306.194633573,TR,2381.0
3,290610.1639758409,5712973.311649293,BR,2381.0
4,290455.9314721914,5713152.376858565,MID,2381.0
0,290301.6989685419,5713331.442067837,BL,2382.0
1,290326.9412807699,5713664.325052118,TL,2382.0
2,290660.6486002968,5713639.077617854,TR,2382.0
3,290635.40628806886,5713306.194633573,BR,2382.0
4,290481.17378441937,5713485.259842846,MID,2382.0
0,290326.9412807699,5713664.325052118,BL,2383.0
1,290352.18359299784,5713997.2080363985,TL,2383.0
2,290685.8909125248,5713971.9606021345,TR,2383.0
3,290660.6486002968,5713639.077617854,BR,2383.0
4,290506.4160966473,5713818.142827126,MID,2383.0
0,290352.18359299784,5713997.2080363985,BL,2384.0
1,290377.4259052258,5714330.091020679,TL,2384.0
2,290711.13322475273,5714304.843586415,TR,2384.0
3,290685.8909125248,5713971.9606021345,BR,2384.0
4,290531.6584088753,5714151.025811407,MID,2384.0
0,290377.4259052258,5714330.091020679,BL,2385.0
1,290402.66821745376,5714662.97400496,TL,2385.0
2,290736.3755369807,5714637.726570696,TR,2385.0
3,290711.13322475273,5714304.843586415,BR,2385.0
4,290556.90072110324,5714483.908795687,MID,2385.0
0,290402.66821745376,5714662.97400496,BL,2386.0
1,290427.9105296817,5714995.85698924,TL,2386.0
2,290761.61784920865,5714970.609554976,TR,2386.0
3,290736.3755369807,5714637.726570696,BR,2386.0
4,290582.1430333312,5714816.791779968,MID,2386.0
0,290427.9105296817,5714995.85698924,BL,2387.0
1,290453.1528419097,5715328.739973521,TL,2387.0
2,290786.8601614366,5715303.492539257,TR,2387.0
